price,market_cap,volume,date,coin,daily_return,price_7d_avg,price_30d_avg,volatility_7d,high_volume,large_swing
3742.431425865991,451746443518.379,25352434514.72998,2025-07-27 00:00:00,ethereum,0.520500703579474,3724.9953823475685,3032.8891243914745,2.3610516385688882,False,False
3864.124837465477,466077664312.2753,26045280361.31318,2025-07-28 00:00:00,ethereum,3.251720546123993,3740.0695617263564,3080.925609317884,2.019470440314657,False,False
3786.303845995956,457680388920.6686,38743589826.42135,2025-07-29 00:00:00,ethereum,-2.013935748529394,3743.048164865268,3125.8979707917415,2.221893118782618,False,False
3788.598371605822,457213828532.1186,34923369443.87463,2025-07-30 00:00:00,ethereum,0.06060067293047755,3748.999265275867,3168.7623407746787,2.2071362892282185,False,False
3807.416601082419,459449027043.4022,28710848449.745983,2025-07-31 00:00:00,ethereum,0.49670689872098883,3774.33684664751,3212.7365347544323,1.6623966433149333,False,False
3696.6628530851194,446264222707.4442,31312115686.896267,2025-08-01 00:00:00,ethereum,-2.908894917509508,3772.655834911335,3255.7884778812686,1.9900768029460476,False,False
3483.1789551579504,420327732498.1448,42431734230.15089,2025-08-02 00:00:00,ethereum,-5.775043773575462,3738.3881271798195,3286.0921857700296,2.920332335200595,False,True
3397.4855484143177,410229849339.571,28164675444.895985,2025-08-03 00:00:00,ethereum,-2.460206835389167,3689.110144686723,3313.0039629974995,2.8942193109178556,False,False
3497.573127822404,422223994717.4719,18338718249.174084,2025-08-04 00:00:00,ethereum,2.945930982835221,3636.745614737713,3345.948522398801,2.8146546541294866,False,False
3715.7090148550706,448517239894.4303,28536476594.95387,2025-08-05 00:00:00,ethereum,6.236778447817004,3626.6606388604437,3385.892850282282,3.987690831456086,False,True
3612.442432236669,436373875222.1905,29411744198.367584,2025-08-06 00:00:00,ethereum,-2.779189172390817,3601.49550466485,3420.5956582863046,4.099572442607417,False,False
3684.0459195726726,444737780081.9074,23256150904.877857,2025-08-07 00:00:00,ethereum,1.9821350424031436,3583.8711215920293,3458.6094655118354,4.203313100271642,False,False
3911.2609462690816,471838906504.6792,31981627910.70641,2025-08-08 00:00:00,ethereum,6.167540569710495,3614.527992046881,3501.792297424321,4.672055650505187,False,True
4012.97697001236,484483868122.1773,37861934037.3479,2025-08-09 00:00:00,ethereum,2.6005941598016946,3690.2134227403685,3543.1388776693693,3.634094925852669,False,False
