date,market_price_usd,tx_volume_usd,tx_count,hash_rate,avg_tx_value_usd
2025-01-20,101217.01,11266460830.38323,350291.0,834570302.6985108,106972.58201597999
2025-01-21,102042.06,14016792182.76418,324412.0,730249014.861197,134238.11406183997
2025-01-22,106158.27,13577736341.160229,432369.0,823589114.5051093,129662.72371885997
2025-01-23,103637.06,14634364649.359365,326010.0,746720797.1512991,141436.53009041998
2025-01-24,103950.37,12098187853.612225,369243.0,768683173.5381019,114871.34298565003
2025-01-25,104855.0,3694805800.669982,338988.0,702796044.3776932,35292.11157809998
2025-01-26,104722.36,2783482751.6197257,309651.0,752211391.2479999,26554.361236610006
2025-01-27,102592.63,11955786516.95331,332102.0,841602268.6110247,118809.71044149002
2025-01-28,102102.01,8034825800.008887,305953.0,795344639.2008113,78391.47163347997
2025-01-29,101322.82,6092345911.116566,355332.0,832962291.0549035,59350.151669570005
2025-01-30,103704.56,7400448916.434272,335134.0,779222788.4062003,70272.61548499
2025-01-31,104743.97,11201672996.579489,328684.0,671743783.1087936,107662.39116890999
2025-02-01,102406.47,3013247738.519718,357439.0,988806848.7361435,29527.581573279997
2025-02-02,100627.27,4767314353.494646,383258.0,918945495.2928294,48215.335278709994
2025-02-03,97675.85,18010195932.401714,360484.0,822214390.5251629,186400.16558643
2025-02-04,101414.76,9972825687.013731,308619.0,703987484.6980155,100532.07230748002
2025-02-05,97877.42,14433738129.338787,381126.0,773848838.1413299,147955.35080542002
2025-02-06,96607.66,10021883321.596104,428326.0,779222788.4062003,102650.47080264003
2025-02-07,96564.45,8703519501.878572,498394.0,929693395.8225701,89172.21714083006
2025-02-08,96540.7,3464009779.7232847,469138.0,859832042.3792553,35942.54090600001
2025-02-09,96486.54,2892524949.0753446,385420.0,795293751.4100475,29974.543669210005
2025-02-10,96487.05,7432617992.956971,359522.0,788864727.616627,76290.67611698002
2025-02-11,97461.49,9477085951.576164,337513.0,703735440.4637535,97600.95342099003
2025-02-12,95752.0,6046944646.337515,386539.0,754813012.7554775,62655.49379470998
2025-02-13,97877.16,6654782592.28042,379906.0,896695158.0102665,69032.15195446005
2025-02-14,96628.78,8436991720.132586,346002.0,862643443.1491172,86725.46112947
2025-02-15,97494.79,2834188516.6755214,306930.0,908045729.6306497,29032.60973731
2025-02-16,97593.62,2372547536.0734653,300091.0,856968157.3389257,24402.583193430004
2025-02-17,96176.21,5508831135.639191,333466.0,777514155.996244,57290.1267365
2025-02-18,95771.14,7844099152.227246,422709.0,794540013.4268184,82237.13871467
2025-02-19,95544.0,7977877909.42433,448569.0,715086012.0841366,82980.93683152998
2025-02-20,96642.79,7693600250.556907,480465.0,737787155.324903,78788.78645537999
2025-02-21,98331.0,11713054420.955343,459909.0,732111869.5147113,120337.62695873997
2025-02-22,96111.11,9079926698.565578,551849.0,788864727.616627,94008.54732257004
2025-02-23,96580.65,4160757626.3135962,572814.0,728533880.978175,43251.49196287003
2025-02-24,96274.79,7539058256.821985,514086.0,714530229.8374169,79422.85700886999
2025-02-25,91538.39,19880185672.637268,497063.0,807968798.3546175,222637.64122251005
2025-02-26,88664.31,16676247403.02854,403575.0,862932662.1882651,192045.32885593013
2025-02-27,84115.7,13035391292.900713,325162.0,824457957.5047117,152607.98866666004
2025-02-28,84645.86,14082883082.188152,386183.0,857436275.8049003,171436.11742844008
2025-03-01,84379.79,4440543779.655316,290895.0,791479639.2045234,52037.89321971
2025-03-02,86025.07,6026981353.715553,264912.0,692544684.3039575,67177.18769729
2025-03-03,94255.51,13059040343.29221,374224.0,824457957.5047117,143352.60005146998
2025-03-04,86081.79,9413786977.94864,304773.0,802472411.9712528,111070.46155181003
2025-03-05,87226.39,7517911103.3842125,309176.0,736515775.3708757,84220.38030397
2025-03-06,90608.57,8439668480.765515,370349.0,934385685.1720064,93284.98482437005
2025-03-07,89920.13,10112854701.343702,313588.0,780486866.4377937,114220.73194329
2025-03-08,86745.52,2510243357.318507,292451.0,753004934.5209701,29031.678702599995
2025-03-09,86163.24,3291100083.832311,300380.0,878012411.8108668,39045.533845570004
2025-03-10,80669.31,11665904508.07828,446224.0,858547242.188255,144400.08652692992
2025-03-11,78557.72,10558772838.912882,376740.0,769347528.7141508,130005.96731969998
2025-03-12,82859.32,11244575402.619507,428828.0,852972260.0961236,135925.93955871006
2025-03-13,83703.69,11652599979.206436,532638.0,886422152.6489124,142428.90777238001
2025-03-14,81075.63,7688923936.964859,439189.0,791647457.0826768,92008.35565569001
2025-03-15,83982.58,2025237248.2558634,473428.0,735897636.1613616,23978.16686672999
2025-03-16,84339.61,2461022384.446573,471115.0,808372403.3590714,29348.700421619997
2025-03-17,82581.85,6958311355.184736,380493.0,780497492.8984137,83102.56626458002
2025-03-18,84040.57,5673415289.209962,369237.0,791647457.0826768,68729.98117605002
2025-03-19,82718.44,7323070307.706748,441661.0,847397278.0039921,86903.53325355005
2025-03-20,86867.58,9374758746.042683,337973.0,791647457.0826768,110127.39608486001
2025-03-21,84174.28,7154070651.931662,321230.0,808372403.3590714,85016.78462810001
2025-03-22,84042.1,2286075876.446249,413839.0,836247313.819729,27116.647154449984
2025-03-23,83813.07,1789474661.2639942,533755.0,876571559.8921037,21097.48936169
2025-03-24,86057.08,7684100097.406544,483673.0,870857131.0489082,87528.77860998
2025-03-25,87509.31,10116621776.142765,505859.0,842582548.8719956,115472.36756484998
2025-03-26,87475.15,9664047436.944172,515068.0,859547298.1781431,110488.65373830004
2025-03-27,86907.02,7526149332.700574,437476.0,836927632.4366131,86292.76765013002
2025-03-28,87187.77,12048485791.401278,397685.0,870857131.0489082,142103.70328828003
2025-03-29,84362.88,5091286087.469017,290139.0,797343217.3889353,61285.05275871001
2025-03-30,82612.14,3254782225.1719213,305206.0,774723551.6474054,39183.02879473002
2025-03-31,82338.19,9821678609.988209,318279.0,836927632.4366131,118648.48172068
2025-04-01,82531.15,6557955353.679704,356323.0,763413718.7766403,78013.51235774004
2025-04-02,85185.53,9548511632.805397,399055.0,972645626.8857933,112009.95716686996
2025-04-03,82487.27,11835707286.54347,392043.0,859547298.1781431,143504.08764729
2025-04-04,83102.81,8780468949.850952,429861.0,1017884958.3688537,105283.60618314
2025-04-05,83842.01,3868108851.8407145,293474.0,948981343.907835,46352.17869173996
2025-04-06,83500.22,4346039061.740272,279475.0,875826848.0097468,53332.86334240999
2025-04-07,78372.2,12325031990.720432,309387.0,875826848.0097468,158863.89966685997
2025-04-08,79188.56,7889160738.948145,363972.0,924148329.2792498,100588.80438255999
2025-04-09,76266.57,10619510422.057436,317312.0,791264255.7881161,135481.63881491008
2025-04-10,82575.64,8272452338.091592,322464.0,869786662.851059,102488.82163317993
2025-04-11,79587.79,10441636973.743479,405030.0,893947403.4858105,127119.53323151996
2025-04-12,83423.93,3199768362.3695993,409511.0,869786662.851059,38106.676940640005
2025-04-13,85283.27,2872917277.051721,455139.0,1038911847.2943201,33995.10576231998
2025-04-14,83709.73,7327920945.142364,441688.0,899987588.6444983,86608.47028514999
2025-04-15,84553.18,6411287873.065953,442899.0,869786662.851059,75298.55063174
2025-04-16,83631.52,9044954451.20895,507129.0,893947403.4858105,107631.91921450994
2025-04-17,84033.59,7817372046.315234,557181.0,924148329.2792498,92492.66265581003
2025-04-18,84915.2,3870953753.6277747,508733.0,821465181.5815556,45800.01598304999
2025-04-19,84466.72,2510500478.902752,545076.0,847396221.1293446,29529.806979609988
2025-04-20,85090.63,2232630980.687477,468737.0,753499802.4397362,26391.050374669976
2025-04-21,85172.64,7961048503.294534,444986.0,771877846.401681,91165.52638834999
2025-04-22,87522.75,12491830345.924187,518267.0,949532271.367147,138441.57702595004
2025-04-23,93472.65,16200026210.79612,418203.0,698365670.5539016,173420.71752954007
2025-04-24,93708.71,14035201954.66458,464739.0,863768066.2114046,151125.65750576003
2025-04-25,93970.77,17332578422.84961,392451.0,882146110.1733494,183767.1791326
2025-04-26,94724.46,4555887933.739448,321357.0,814759948.9795519,48216.16766000005
2025-04-27,94660.46,3888393605.9005857,441827.0,827011978.2875152,41289.21837519001
2025-04-28,93782.18,11534611913.428812,409765.0,863768066.2114046,122046.10573630998
2025-04-29,94998.2,12682042160.758211,467725.0,894398139.4813126,133474.34418701
2025-04-30,94274.98,8415953464.653325,350729.0,808633934.3255703,89057.05934212
2025-05-01,94206.41,8742561243.010767,331199.0,827011978.2875152,90824.40218982003
2025-05-02,96507.26,10365219305.55276,379268.0,974036329.9830736,106821.64463806996
2025-05-03,96927.01,5780366401.056679,389717.0,999957994.4593519,59969.20906341999
2025-05-04,95895.74,2688789794.2843966,347977.0,823060870.7158544,28053.644427800013
2025-05-05,94312.45,12316169616.315157,402262.0,1036227714.9300332,130146.23414077002
2025-05-06,94727.8,9692283136.625355,332218.0,817139569.4876828,102557.5080475
2025-05-07,96818.39,8870488913.741823,343011.0,894116485.453914,91490.64214063004
2025-05-08,97042.54,10352926922.70228,373813.0,941486895.2792871,103307.53555798001
2025-05-09,103223.26,12000952154.164745,334543.0,828982171.944026,116396.44153447
2025-05-10,102982.07,3641552067.7514997,331074.0,888195184.2257423,35242.66703230001
2025-05-11,104766.27,4002446571.2172523,281756.0,882273882.9975705,38432.42978971003
2025-05-12,104130.99,10610173476.098167,378285.0,858588678.0848842,102668.92895399002
2025-05-13,102827.18,12139989800.498348,295785.0,769769159.6623099,117434.18160838005
2025-05-14,104154.71,9186120404.981548,326818.0,852667376.8567126,88696.92004122003
2025-05-15,103552.22,13310349561.179665,374153.0,864509979.3130558,129656.21626656999
2025-05-16,103757.39,9260377548.058199,363786.0,805296967.0313396,89186.00243570998
2025-05-17,103499.95,3011615665.251809,291797.0,853317480.0820746,29190.690666320002
2025-05-18,103158.51,4277222751.359123,629314.0,979723251.2998109,41005.48002846998
2025-05-19,106424.76,11066325015.853483,585883.0,852722089.09428,106163.51368036
2025-05-20,105622.1,10861017407.833975,569769.0,895055809.829457,102905.86509608006
2025-05-21,106805.83,14775186534.55395,422191.0,870865112.2664988,137434.4802378599
2025-05-22,109668.26,16043204929.738068,467803.0,907151158.610936,144581.37073659
2025-05-23,111722.19,15409133940.94576,444625.0,937389530.5646338,140731.32592997001
2025-05-24,107303.71,5446155680.062743,395420.0,852722089.09428,50400.30068179004
2025-05-25,107809.79,3288796413.1677313,356355.0,913198833.0016756,30626.227641850022
2025-05-26,109029.24,9216183401.120417,358290.0,925294181.7831548,84128.51042997002
2025-05-27,109481.32,12251387161.35873,422984.0,852722089.09428,111846.29107617999
2025-05-28,108987.67,10535083488.500374,541153.0,991818600.0812899,97512.01377163998
2025-05-29,107808.38,10341416369.58704,382859.0,961580228.1275918,96521.58557127997
2025-05-30,105588.16,12038234757.004648,396232.0,937389530.5646338,114441.21372795003
2025-05-31,104027.67,3219514300.9733295,299392.0,1016284104.8877773,30945.15155582999
2025-06-01,104655.37,2705917037.3142548,256072.0,839539043.1681639,25869.364524469987
2025-06-02,105701.48,12666100367.852962,346488.0,839539043.1681639,121168.60405169001
2025-06-03,105906.96,11439289120.522953,358895.0,908974603.1294405,108173.84356052999
2025-06-04,105434.47,13646987293.23523,337037.0,795352777.73826,129747.23458681996
2025-06-05,104743.97,10550534159.238892,320509.0,845851366.801007,101433.06239314997
2025-06-06,101565.91,11455561872.615784,298643.0,845851366.801007,110105.53710343003
2025-06-07,104381.86,3677820071.5810657,290718.0,902662279.4965969,34959.3610701
2025-06-08,105633.02,2364440624.399593,307505.0,965785515.8250304,22339.99318026999
2025-06-09,105770.98,9265964068.03982,361275.0,883725308.5980667,86366.37215465997
2025-06-10,110300.41,11196025800.767021,428797.0,1066782693.9505239,102384.31414151996
2025-06-11,110279.28,8722630197.219322,347263.0,890037632.2309102,79723.63088702
2025-06-12,108688.52,6376367919.772322,425413.0,934223897.6608136,59372.28524100001
2025-06-13,105755.21,11515533272.179176,351499.0,915286926.7622839,109734.80249821
2025-06-14,106121.85,3885367331.7677402,273850.0,949216466.5546213,36913.97637145998
2025-06-15,105466.67,3155873881.1872916,281934.0,854616743.0404905,29904.244394870002
2025-06-16,105558.7,11917602155.905172,361092.0,917456209.4405266,110903.41578948
2025-06-17,106798.31,9427005107.909824,354536.0,741505703.5204258,89300.30433091996
2025-06-18,104606.29,10252024346.377224,441317.0,879752529.6005048,97816.66290998002
2025-06-19,104910.93,5255470077.15392,308332.0,798061223.2804582,50180.796544899975
2025-06-20,104680.34,8671147096.782238,353459.0,948875942.6405447,82718.80186894008
2025-06-21,103302.68,3272164417.8679485,309613.0,886036476.2405084,31671.316896909997
2025-06-22,102141.77,5215828659.9633255,265421.0,672382290.480386,51551.22926863001
2025-06-23,100997.71,9641640710.702705,290678.0,672382290.480386,94315.33838534002
2025-06-24,105380.3,,279124.0,735221756.880422,
2025-06-25,106118.74,11874525132.589663,387919.0,898604369.5205159,110868.81998349006
2025-06-26,107386.04,11793948204.87055,504341.0,986579622.4805663,109765.92653349006
2025-06-27,106978.63,12887703108.271957,335434.0,722653863.6004148,120452.60071014005
2025-06-28,107110.33,3336314161.1267157,388943.0,911172262.800523,31097.101838999995
2025-06-29,107334.13,3488152854.034,380608.0,995260121.1336331,32369.086432320008
2025-06-30,108385.58,14136311601.559845,339268.0,843035679.3574839,131251.21123828003
2025-07-01,107130.31,7525873041.10213,325613.0,779081248.5096745,70550.44312819999
2025-07-02,105705.84,9829934492.062973,366147.0,889547992.701345,90890.25868424994
2025-07-03,108846.62,11161785740.783573,361041.0,877919914.3653797,101833.99424330005
2025-07-04,109636.88,16598074235.295662,366873.0,924432227.709241,152744.80064731
2025-07-05,108026.4,2818051738.286806,427456.0,912804149.3732755,26028.64680467
2025-07-06,108243.13,2856385887.529106,506401.0,930246266.8772235,26310.55156176001
2025-07-07,109223.78,9758779721.625797,360355.0,877919914.3653797,89825.06076734999
2025-07-08,108300.56,8193896030.848373,354753.0,825593561.8535358,75428.62155889996
2025-07-09,108936.26,7732968413.466436,444726.0,953502423.549154,70623.50409940998
2025-07-10,111305.27,11593476507.743673,446575.0,994200697.7250328,102788.05926639997
2025-07-11,115993.81,17966579616.717262,408758.0,872105875.197397,152867.33067027005
2025-07-12,117562.14,7065294773.538602,395744.0,918141001.6128464,60198.228343990006
2025-07-13,117446.02,4554222640.881363,399761.0,859946006.057642,38533.33827368001
2025-07-14,119095.39,28379995376.52119,457360.0,910161831.228891,235052.15147627998
2025-07-15,119870.73,25653677929.517857,418737.0,1029424416.010608,218433.78152373995
2025-07-16,117762.36,15318731737.294672,399196.0,822284137.1792051,129006.55663460998
2025-07-17,118748.5,29735820375.44461,433844.0,853669027.9112357,249684.8179448299
2025-07-18,119276.85,17065964092.484245,452162.0,903884853.0824848,143981.53900570006
2025-07-19,118019.66,6034792021.890069,426040.0,891330896.7896729,51071.80148342003
2025-07-20,117923.05,3737438458.7072406,414919.0,935269743.8145157,31634.88834212999
2025-07-21,117316.3,14562334193.0149,384438.0,941546721.960922,123365.99475521003
2025-07-22,117446.79,14170292447.359936,421750.0,941546721.960922,119415.30583445997
2025-07-23,120001.46,10879734897.830894,366826.0,878776940.4968604,91786.09833831996
2025-07-24,118780.28,11261125234.19587,409736.0,922715787.5217032,94803.49679939005
2025-07-25,118353.17,22820893392.68719,427905.0,1004316503.4249833,196219.13770785005
2025-07-26,117648.33,4964932334.15206,573275.0,970032969.1338755,42116.46886455999
2025-07-27,117947.26,3373298830.617135,472894.0,869131963.3112651,28416.73025099999
2025-07-28,119461.83,12934438036.770037,502252.0,919884194.7454995,108951.31174241003
2025-07-29,118037.15,13288768254.758938,350960.0,710531240.0792824,112265.56310749997
2025-07-30,117925.55,10499712187.637215,423333.0,869131963.3112651,89008.85931056004
2025-07-31,117828.87,9759826295.827438,485215.0,976980455.1090133,82549.62795366005
2025-08-01,115754.1,15497763392.271341,400385.0,957948368.3211753,134519.93544117003
2025-08-02,113262.81,3157274637.0232015,309743.0,919884194.7454995,27803.199737760006
2025-08-03,112521.7,3752362442.6492014,283479.0,983324484.0382924,32914.54984487
2025-08-04,114226.86,11845762258.67677,443301.0,1084828946.9067616,103087.65813593003
2025-08-05,115068.27,9313301817.800478,411399.0,875475992.2405444,81680.79516031001
2025-08-06,114138.05,7655906247.251752,496208.0,913540165.8162203,66722.2516912
2025-08-07,115024.46,8976136352.994701,565200.0,1021388657.6139685,77354.85449797001
2025-08-08,117510.56,10640830372.69743,474798.0,870485436.2761792,91075.95250244002
2025-08-09,116676.54,3986623481.7432323,376121.0,746374213.3917352,34105.43972980998
2025-08-10,116485.38,4258627456.3488636,400467.0,868625162.1369333,35979.78627426999
2025-08-11,119295.42,11718980185.323074,449633.0,945836287.6602162,97226.39482139001
2025-08-12,118715.93,11498642440.824318,367063.0,881493683.0574806,96386.80035009008
2025-08-13,120169.3,12888456394.703356,441094.0,1003744631.8026783,106840.32752639997
2025-08-14,123359.45,14413520594.360933,484085.0,1042350194.56432,119746.26580944001
2025-08-15,118387.9,14017254389.700182,430405.0,862190901.6766596,118544.57523323996
2025-08-16,117419.5,5504971480.001399,401706.0,978007589.9615842,46730.55083187998
2025-08-17,117484.12,4633178834.210024,440879.0,978007589.9615842,39196.02422799999
2025-08-18,117455.5,10854550547.181856,478104.0,990876110.8821313,93541.72616445998
2025-08-19,116251.12,14441863554.129673,412417.0,862190901.6766596,125673.77717487997
2025-08-20,112816.34,11774848315.666763,424869.0,907230724.8985746,103517.34955069999
2025-08-21,114263.31,14001832264.62955,447767.0,958704808.5807632,123190.03136726996
2025-08-22,112432.68,15328705213.824976,459717.0,939585701.641628,134169.86564041997
2025-08-23,116866.95,8101157832.036867,467080.0,980001769.6141683,69864.26387127004
2025-08-24,115372.47,11032407922.931696,525890.0,1057370330.3731811,96251.98661231007
2025-08-25,113468.36,11581188386.265312,482127.0,909080588.9184059,103372.64112123998
2025-08-26,110138.68,12519504863.175747,456605.0,967107009.4876657,113517.21668032996
2025-08-27,111803.49,10326963402.219948,499276.0,967107009.4876657,92455.75216267002
2025-08-28,111252.32,10466099084.99234,575612.0,1025133430.0569257,93023.25056754997
2025-08-29,112572.88,23005469326.788795,596157.0,1063817710.4364324,210265.32106907992
2025-08-30,108370.55,9170965525.438213,628513.0,1018686049.9936746,84435.03117802997
2025-08-31,108790.79,4626001308.177331,472908.0,851054168.3491462,42459.620104659996
2025-09-01,108234.82,9872635249.510498,598757.0,1038028190.1834283,90644.84598623004
2025-09-02,109250.51,11472795453.89586,592659.0,1050922950.3099302,103556.77560971
2025-09-03,111202.95,10987680372.68799,411173.0,883291068.6654017,98262.19958889007
2025-09-04,111737.55,10787959326.746689,395181.0,902633208.8551546,97479.85161483
2025-09-05,110732.71,12937939673.7636,416432.0,957592801.7399701,115730.68626955997
2025-09-06,110657.04,3437337619.6244116,441035.0,946761026.3534616,31067.544743059978
2025-09-07,110231.14,2596166281.3931866,586276.0,1041437128.988808,23380.22405014
2025-09-08,111175.46,7661404614.42701,567934.0,1082012601.5468137,68472.57326382003
2025-09-09,112078.8,10652209784.065067,619514.0,1129350652.8644862,95154.86959475
2025-09-10,111523.15,11031790195.23848,643239.0,1149638389.1434891,97949.77891979003
2025-09-11,113969.34,12917697920.895584,598468.0,1014386813.9501374,113090.05704443001
2025-09-12,115517.68,13838292752.335754,396513.0,811509451.1601102,119950.99491243005
2025-09-13,116105.02,5789043918.79074,533108.0,953523605.1131293,49950.254430539964
2025-09-14,115965.47,3898286436.661168,534198.0,1034674550.2291405,33690.999997449995
2025-09-15,115384.69,12687401399.611538,535154.0,1102300337.8258162,110068.99727344999
2025-09-16,115402.4,11014563418.224216,536633.0,1082012601.5468137,95060.14163452997
2025-09-17,116797.5,12962249455.147718,362913.0,865610081.2374508,111547.60711133001
2025-09-18,116453.08,13510976822.137205,448521.0,1087599379.1411881,115172.17625471999
2025-09-19,117128.97,11918810025.118149,478312.0,1188749380.7897809,102362.57418802005
2025-09-20,115691.4,6506869820.089035,498549.0,1082611043.2192645,56113.9379623
2025-09-21,115751.15,3521336291.7833223,513490.0,1146294045.7615743,30420.397347089987
2025-09-22,115317.03,15430507426.449467,456797.0,1061383375.7051616,136137.25130403994
2025-09-23,112752.31,13380103763.332317,495947.0,1018928040.676955,118664.36173373
2025-09-24,112010.28,11030120453.67821,522936.0,1082611043.2192645,97600.27836607001
2025-09-25,113316.86,14251956295.883837,431725.0,997700373.1628518,127939.56520917997
2025-09-26,109036.72,16962966523.57071,419078.0,934017370.6205422,154741.63407283006
2025-09-27,109698.86,5814233429.462753,526116.0,1096762821.5620003,52949.81522571998
2025-09-28,109688.85,4533682940.126207,635424.0,1167521713.2756777,41200.828144589985
2025-09-29,112177.12,12421806232.98834,444460.0,990624483.9914839,109644.49760785
2025-09-30,114404.31,18752461459.12848,555361.0,1139218156.5902066,164936.52655913
2025-10-01,114034.76,17914942537.91964,473880.0,1076906913.283782,154148.00208738
2025-10-02,118617.71,18501831007.64977,381586.0,1019764936.475331,154903.1230271
2025-10-03,120627.96,23124603287.085655,387726.0,884796047.8241848,190983.25345785002
2025-10-04,122282.99,8476077417.44032,422031.0,1004768393.2918702,69425.73038399
2025-10-05,122433.34,7752284226.2383795,525372.0,1117242467.1678262,62646.180838189975
2025-10-06,123519.47,16874408670.71981,431274.0,922287405.7828363,135410.93626760997
2025-10-07,124776.68,19430972127.380543,430492.0,1034761479.6587919,157456.59540416003
2025-10-08,121425.01,19009027532.640343,427474.0,1109744195.5760958,155087.79116722004
2025-10-09,123341.25,15183418026.848045,367782.0,899792591.007645,124715.15218261
2025-10-10,121684.39,15376547532.03535,418155.0,989771850.1084098,129209.38869059001
2025-10-11,113139.0,13979800173.011082,444087.0,1102245923.9843652,124564.38762504996
2025-10-12,110787.57,5559262421.031401,463487.0,1087249380.8009045,49313.61679871997
2025-10-13,115105.0,9071959222.90638,491572.0,1139737281.943017,78787.37658943003
2025-10-14,115216.47,19576688920.433247,562791.0,1267207899.0024335,174064.82567448006
2025-10-15,113092.61,21854225093.273422,480244.0,1079751109.2091742,194714.55587478995
2025-10-16,110784.88,13182320922.085176,497400.0,1124278123.987008,119462.70229669998
2025-10-17,108192.62,16097643605.953632,480068.0,1159633832.2093213,150669.15717453993
2025-10-18,106466.05,5298430674.653136,564018.0,1203393599.4625034,49466.9277942
2025-10-19,107209.72,5022667331.842184,443253.0,1013767941.3653816,46572.60637686998
2025-10-20,108688.24,11951029124.0078,424653.0,1086700886.7873514,107743.17876165
2025-10-21,110576.7,14951638311.044374,429039.0,1093994181.3295484,135834.76345763993
2025-10-22,108448.06,15261276545.144241,489141.0,1115874064.956139,141112.97882927992
2025-10-23,107614.03,12186213034.972124,426260.0,1035647824.9919723,111365.12703288997
2025-10-24,110082.72,12416172617.763527,571212.0,1305499723.053261,112065.44252351993
2025-10-25,111020.53,4877663200.916018,504399.0,1166927126.751518,43808.77788056001
2025-10-26,111637.64,6847085319.891039,521328.0,1072114297.7029574,60716.37936568999
2025-10-27,114531.59,16107727421.004858,507349.0,1072114297.7029574,139854.47083500004
2025-10-28,114121.46,14459499246.59532,524707.0,1181513715.835912,126613.67375878002
2025-10-29,112923.91,13004147601.963224,392028.0,929747081.6588961,115717.30287684994
2025-10-30,110068.52,14514069160.323538,554058.0,1240553837.6668227,133306.12137997005
2025-10-31,108303.21,15203643065.771168,460063.0,1085484607.9584696,138344.7302077999
2025-11-01,109552.54,7076005652.664974,391320.0,1069977684.9876347,64210.75076070998
2025-11-02,110047.16,3304825232.249682,408092.0,1201786530.2397344,29894.65991121
2025-11-03,110601.99,14288895727.776064,447703.0,1100991530.929305,132934.68068265993
2025-11-04,106533.38,17542018755.260174,375984.0,1015703454.5897113,169880.17927267004
2025-11-05,101523.49,13419921893.468367,396072.0,1069977684.9876347,130444.17649972004
2025-11-06,103883.58,15636906418.271948,416278.0,1085484607.9584696,152400.71896943008
2025-11-07,101282.56,21461779028.83144,476245.0,1100991530.929305,211449.15030838005
2025-11-08,103328.81,4367137226.846394,351420.0,930415378.2501172,42605.12560223001
2025-11-09,102280.42,3067078992.712991,466347.0,1093238069.4438875,29786.29331803
2025-11-10,104712.19,11484375771.963436,449593.0,1085484607.9584696,108484.49567830001
2025-11-11,105962.29,10951056954.68874,481949.0,1186279607.2688992,104587.45996221995
2025-11-12,103017.87,10604955346.718935,451023.0,1086613750.3494294,102660.48687111998
2025-11-13,101659.07,13088012217.047039,,,129058.86738307007
2025-11-14,99675.15,24377100196.130707,,,252459.3167212
2025-11-15,94399.23,5644973418.0668,,,58775.836249449996
2025-11-16,95534.16,4776084095.964514,581852.0,1203542966.8475492,50153.382651590015
2025-11-17,94187.75,19283577618.702053,415543.0,938612125.0886546,204612.45869375995
2025-11-18,92093.24,21605870788.453686,317239.0,1006737198.683799,235143.51367586004
2025-11-19,92979.11,17471565470.769844,361791.0,1037015009.1705301,191714.76735163998
2025-11-20,91453.07,15177174553.160692,361895.0,991598293.4404337,168458.3316679901
2025-11-21,86467.17,21796370449.694958,413267.0,1142987345.8740876,258144.95656521
2025-11-22,85096.82,58388673977.72743,472342.0,1082431724.900626,689189.8360110199
2025-11-23,84677.63,17954745701.83514,317173.0,1074862272.2789433,210284.44049084003
2025-11-24,86786.92,14112416699.0278,400125.0,1082431724.900626,161658.31187932
2025-11-25,88276.26,11012928544.071537,350825.0,870487051.4935104,125835.93345726
2025-11-26,87330.85,9204012840.881035,477042.0,1241390229.9559624,104415.97969886998
2025-11-27,90517.55,9062460320.883312,403825.0,1061465507.6302311,99182.71522846994
2025-11-28,91305.47,9697972473.083769,511691.0,1113270480.6428328,105960.00355916997
2025-11-29,90915.26,3552877104.767845,400703.0,1016787038.987121,39072.05507172001
2025-11-30,90830.82,3541872047.362618,517534.0,1239441135.1156871,38762.25978227001
2025-12-01,90376.43,13435643673.40069,402123.0,987099826.1699785,155833.04245539007
2025-12-02,86316.42,10845653512.26919,412650.0,942569006.9442655,121279.11339049
2025-12-03,91320.47,12509377018.149723,429624.0,979678022.9656931,134840.01764818002
2025-12-04,93468.15,8105660617.511551,414109.0,979678022.9656931,87324.46945927001
2025-12-05,92141.99,10280986733.847937,356330.0,883194581.309981,113460.30515090999
2025-12-06,89343.14,3044783369.686914,527061.0,1209753922.2985451,33967.75019777
2025-12-07,89230.51,2501885859.6408043,543191.0,1187488512.6856885,27871.32259132
2025-12-08,90455.3,13483240526.988363,580273.0,1098426874.2342618,148058.30925102002
2025-12-09,90643.57,9695891171.237087,448961.0,957412613.3528363,105559.7755715
2025-12-10,92703.59,11784957025.173037,550483.0,1150379496.6642606,127509.54987238
2025-12-11,91985.09,10736904008.783623,472857.0,1179902024.3226545,118574.00307629998
2025-12-12,92497.93,10803224575.612886,417151.0,1068190154.3848839,118148.00342703995
2025-12-13,90269.59,4017753379.5852885,495923.0,1053456497.083023,44478.118546040016
2025-12-14,90280.87,2848683491.374594,416686.0,942954067.3190697,31806.109473630004
2025-12-15,88166.45,8379084323.59204,423355.0,987155039.2246507,95577.42904675004
2025-12-16,86422.9,10531766894.152073,443734.0,1082923811.686744,120828.48353467
2025-12-17,87835.39,12489831561.278057,446512.0,1016622353.8283721,142810.62275886
2025-12-18,86132.82,9848892393.375822,463881.0,1060823325.7339536,113334.19306397003
2025-12-19,85458.35,8969389739.72798,434180.0,1068190154.3848839,102233.35540229002
2025-12-20,88098.82,4973933952.339513,440896.0,1082923811.686744,56333.28063036002
2025-12-21,88337.41,2519189997.1456137,441101.0,1016622353.8283721,28522.44517350001
2025-12-22,88615.72,8820610202.54576,427277.0,1023989182.4793022,98840.19783789001
2025-12-23,88485.37,12185261277.52939,431004.0,1068190154.3848839,138971.15806203996
2025-12-24,87424.67,11504123666.75912,501255.0,1171325755.4979067,131841.99539690997
2025-12-25,87607.78,3024468762.6361113,464027.0,1016973817.768314,34436.06582332998
2025-12-26,87223.66,9450221823.643654,517078.0,1149714808.6043208,107545.51440204999
